cruise,gis_station,area_swept,cpue,spno,species_name,sex,size,chela,shell_cond,egg_color,egg_cond,clutch,collection_comments,pcr_result,year,index_site,general_location,collected_by,dna_plate_no,dna_well_no,host_tissue,preservative,sample_status,c_v_h,vessel,haul,visual_positive,prioritization,dna_quant,ratio_260_280,nssu_pcr,faint_pos,no_valid_partitions,no_positive_partitions,copies_ul,maturity,start_date,mid_latitude,mid_longitude,bottom_depth,gear_temperature
201702,BB-20,0.0124030900161168,1550920.9394597732,20175463,Chionoecetes opilio,2,32.4,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,G8,Blood,EtOH 100%,Available,201702_162_51,162,51,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,63.99409,-170.55932,30,6.4
201702,BB-20,0.0124030900161168,1550920.9394597732,20175464,Chionoecetes opilio,2,35.6,NA,2,0,0,0,,3,2017,7,NBS,SAP,54,H8,Blood,EtOH 100%,Available,201702_162_51,162,51,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,63.99409,-170.55932,30,6.4
201702,BB-20,0.0124030900161168,1550920.9394597732,20175465,Chionoecetes opilio,2,33.6,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,A9,Blood,EtOH 100%,Available,201702_162_51,162,51,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,63.99409,-170.55932,30,6.4
201702,BB-20,0.0124030900161168,1550920.9394597732,20175466,Chionoecetes opilio,2,31.5,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,B9,Blood,EtOH 100%,Available,201702_162_51,162,51,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,63.99409,-170.55932,30,6.4
201702,BB-20,0.0124030900161168,1550920.9394597732,20175467,Chionoecetes opilio,2,33,NA,2,0,0,0,,3,2017,7,NBS,SAP,54,C9,Blood,EtOH 100%,Available,201702_162_51,162,51,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,63.99409,-170.55932,30,6.4
201702,BB-20,0.0124030900161168,1550920.9394597732,20175468,Chionoecetes opilio,2,32.1,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,D9,Blood,EtOH 100%,Available,201702_162_51,162,51,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,63.99409,-170.55932,30,6.4
201702,BB-20,0.0124030900161168,1550920.9394597732,20175469,Chionoecetes opilio,2,33.8,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,E9,Blood,EtOH 100%,Available,201702_162_51,162,51,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,63.99409,-170.55932,30,6.4
201702,BB-21,0.0102694833582957,51611.295476889616,20175437,Chionoecetes opilio,2,35.1,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,E5,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175438,Chionoecetes opilio,2,49.6,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,F5,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175440,Chionoecetes opilio,2,39.5,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,H5,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175441,Chionoecetes opilio,2,41.2,NA,2,0,0,0,,3,2017,7,NBS,SAP,54,A6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175442,Chionoecetes opilio,2,43.3,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,B6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175443,Chionoecetes opilio,2,37.5,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,C6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175444,Chionoecetes opilio,2,49.7,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,D6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175445,Chionoecetes opilio,2,41.7,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,E6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175446,Chionoecetes opilio,2,44.6,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,F6,Blood,EtOH 100%,Available,201702_162_48,162,48,1,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175447,Chionoecetes opilio,2,43.1,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,G6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175448,Chionoecetes opilio,2,38.1,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,H6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175437,Chionoecetes opilio,2,35.1,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,E5,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175438,Chionoecetes opilio,2,49.6,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,F5,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175440,Chionoecetes opilio,2,39.5,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,H5,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175441,Chionoecetes opilio,2,41.2,NA,2,0,0,0,,3,2017,7,NBS,SAP,54,A6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175442,Chionoecetes opilio,2,43.3,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,B6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175443,Chionoecetes opilio,2,37.5,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,C6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175444,Chionoecetes opilio,2,49.7,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,D6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175445,Chionoecetes opilio,2,41.7,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,E6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175446,Chionoecetes opilio,2,44.6,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,F6,Blood,EtOH 100%,Available,201702_162_48,162,48,1,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175447,Chionoecetes opilio,2,43.1,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,G6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-21,0.0102694833582957,51611.295476889616,20175448,Chionoecetes opilio,2,38.1,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,H6,Blood,EtOH 100%,Available,201702_162_48,162,48,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,64.04452,-171.3584,33,5.1
201702,BB-22,0.0126064683033696,114099.50395191414,20175449,Chionoecetes opilio,2,50.6,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,A7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175450,Chionoecetes opilio,2,49,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,B7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175451,Chionoecetes opilio,2,42.4,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,C7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175452,Chionoecetes opilio,2,47.7,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,D7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175453,Chionoecetes opilio,2,44.3,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,E7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175454,Chionoecetes opilio,2,47.8,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,F7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175455,Chionoecetes opilio,2,48.2,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,G7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175456,Chionoecetes opilio,2,37,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,H7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175457,Chionoecetes opilio,2,44.8,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,A8,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175458,Chionoecetes opilio,2,41.8,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,B8,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175449,Chionoecetes opilio,2,50.6,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,A7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175450,Chionoecetes opilio,2,49,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,B7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175451,Chionoecetes opilio,2,42.4,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,C7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175452,Chionoecetes opilio,2,47.7,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,D7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175453,Chionoecetes opilio,2,44.3,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,E7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175454,Chionoecetes opilio,2,47.8,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,F7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175455,Chionoecetes opilio,2,48.2,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,G7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175456,Chionoecetes opilio,2,37,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,H7,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175457,Chionoecetes opilio,2,44.8,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,A8,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,BB-22,0.0126064683033696,114099.50395191414,20175458,Chionoecetes opilio,2,41.8,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,B8,Blood,EtOH 100%,Available,201702_162_47,162,47,0,1,NA,NA,NA,NA,NA,NA,NA,0,8202017,63.99919,-172.02633,54,1.2
201702,CC-19,0.00801859907388375,4240.14216033529,20175481,Chionoecetes opilio,2,42.5,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,A11,Blood,EtOH 100%,Available,201702_162_52,162,52,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175482,Chionoecetes opilio,2,32.2,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,B11,Blood,EtOH 100%,Available,201702_162_52,162,52,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175483,Chionoecetes opilio,2,31.9,NA,2,0,0,0,,3,2017,7,NBS,SAP,54,C11,Blood,EtOH 100%,Available,201702_162_52,162,52,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175484,Chionoecetes opilio,2,35.2,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,D11,Blood,EtOH 100%,Available,201702_162_52,162,52,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175485,Chionoecetes opilio,2,33.5,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,E11,Blood,EtOH 100%,Available,201702_162_52,162,52,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175486,Chionoecetes opilio,2,30.6,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,F11,Blood,EtOH 100%,Available,201702_162_52,162,52,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175487,Chionoecetes opilio,2,44.4,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,G11,Blood,EtOH 100%,Available,201702_162_52,162,52,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175488,Chionoecetes opilio,2,40.2,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,H11,Blood,EtOH 100%,Available,201702_162_52,162,52,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175481,Chionoecetes opilio,2,42.5,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,A11,Blood,EtOH 100%,Available,201702_162_52,162,52,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175482,Chionoecetes opilio,2,32.2,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,B11,Blood,EtOH 100%,Available,201702_162_52,162,52,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175483,Chionoecetes opilio,2,31.9,NA,2,0,0,0,,3,2017,7,NBS,SAP,54,C11,Blood,EtOH 100%,Available,201702_162_52,162,52,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175484,Chionoecetes opilio,2,35.2,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,D11,Blood,EtOH 100%,Available,201702_162_52,162,52,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175485,Chionoecetes opilio,2,33.5,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,E11,Blood,EtOH 100%,Available,201702_162_52,162,52,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175486,Chionoecetes opilio,2,30.6,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,F11,Blood,EtOH 100%,Available,201702_162_52,162,52,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175487,Chionoecetes opilio,2,44.4,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,G11,Blood,EtOH 100%,Available,201702_162_52,162,52,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-19,0.00801859907388375,4240.14216033529,20175488,Chionoecetes opilio,2,40.2,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,H11,Blood,EtOH 100%,Available,201702_162_52,162,52,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.31149,-169.82966,39,4.1
201702,CC-20,0.01164256639691475,157570.79989564375,20175470,Chionoecetes opilio,2,48,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,F9,Blood,EtOH 100%,Available,201702_162_50,162,50,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175471,Chionoecetes opilio,2,31.1,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,G9,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175472,Chionoecetes opilio,2,30.6,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,H9,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175473,Chionoecetes opilio,2,33.8,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,A10,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175475,Chionoecetes opilio,2,34.8,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,C10,Blood,EtOH 100%,Available,201702_162_50,162,50,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175476,Chionoecetes opilio,2,32.7,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,D10,Blood,EtOH 100%,Available,201702_162_50,162,50,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175477,Chionoecetes opilio,2,38.5,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,E10,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175478,Chionoecetes opilio,2,57,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,F10,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175479,Chionoecetes opilio,2,49.2,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,G10,Blood,EtOH 100%,Available,201702_162_50,162,50,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175480,Chionoecetes opilio,2,37.7,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,H10,Blood,EtOH 100%,Available,201702_162_50,162,50,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175490,Chionoecetes opilio,2,33.1,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,B12,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175491,Chionoecetes opilio,2,34.8,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,C12,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175470,Chionoecetes opilio,2,48,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,F9,Blood,EtOH 100%,Available,201702_162_50,162,50,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175471,Chionoecetes opilio,2,31.1,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,G9,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175472,Chionoecetes opilio,2,30.6,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,H9,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175473,Chionoecetes opilio,2,33.8,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,A10,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175475,Chionoecetes opilio,2,34.8,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,C10,Blood,EtOH 100%,Available,201702_162_50,162,50,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175476,Chionoecetes opilio,2,32.7,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,D10,Blood,EtOH 100%,Available,201702_162_50,162,50,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175477,Chionoecetes opilio,2,38.5,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,E10,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175478,Chionoecetes opilio,2,57,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,F10,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175479,Chionoecetes opilio,2,49.2,NA,2,0,0,0,,0,2017,7,NBS,SAP,54,G10,Blood,EtOH 100%,Available,201702_162_50,162,50,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175480,Chionoecetes opilio,2,37.7,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,H10,Blood,EtOH 100%,Available,201702_162_50,162,50,0,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175490,Chionoecetes opilio,2,33.1,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,B12,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,CC-20,0.01164256639691475,157570.79989564375,20175491,Chionoecetes opilio,2,34.8,NA,2,0,0,0,,1,2017,7,NBS,SAP,54,C12,Blood,EtOH 100%,Available,201702_162_50,162,50,1,1,NA,NA,NA,NA,NA,NA,NA,0,8212017,64.27813,-170.69045,35,6.6
201702,DD-18,0.0138713666812776,720.9094986651284,20175831,Chionoecetes opilio,2,32.2,NA,2,0,0,0,,1,2017,7,NBS,SAP,58,G4,Blood,EtOH 100%,Available,201702_162_64,162,64,0,1,NA,NA,NA,NA,NA,NA,NA,0,8262017,64.65126,-169.16212,43,2.9
